id,name,age,policyNumber,months_as_customer,claimStatus,description,auto_make,autonomy_level,roadway_type,roadway_surface,posted_speed_limit,lighting,weather,mileage,usage_year,speed,acceleration,disengagement,collision_type,incident_severity,insurance_cost,cornering,distance_to_next_car
7eb6b932-0a74-4d04-a69b-538bbf3c3423,Thomas Farrell,55,274935,796,Rejected,Claim for total vehicle loss due to collision,Honda,ADS,Highway,Dry,55,Dark - Lighted,Clear,9574,2,2,normal,0,Front,Minor,3922,Smooth,1
486c2f8f-eb18-47b4-b75e-bfcc05a63bdb,Diana Estrada,66,704499,15,Rejected,Claim for vehicle damage due to accident,Saab,ADS,Highway,Dry,65,Dark - Lighted,Clear,20074,2,55,normal,0,Rear,Minor,1909,Smooth,19
bce14b1e-6c99-4453-a0d0-0e5a8f15ffd5,Lori Patel,76,990635,208,Rejected,Claim for vehicle damage due to accident,Ford,ADS,Highway,Wet,70,Daylight,Rain,16441,1,59,normal,0,Side,Minor,2386,Smooth,42
0de32a80-79e0-4f86-aaf5-f1f42e9c96a2,Barbara Crawford,68,538656,463,Rejected,Claim for vehicle damage due to accident,Toyota,ADS,Highway,Dry,70,Dark - Lighted,Clear,14722,0,63,normal,0,Front,Major,35925,Smooth,35
52aa03fa-b9fe-47ac-903d-4878c105d2dd,Becky Poole,66,474323,237,Pending,Claim for total vehicle loss due to collision,Volkswagen,ADS,Urban,Dry,30,Daylight,Clear,14646,0,10,crash,0,Side,Minor,2082,Smooth,3
bf9ac196-9363-4020-bde1-007e7e4f32bf,Joshua Dean,59,223258,237,Pending,Claim for windshield replacement,Ford,ADS,Highway,Dry,70,Daylight,Clear,20348,1,70,normal,0,Rear,Minor,1308,Aggressive,21
5bc3f547-3f13-4b38-a2a4-22cabe40111f,Michelle Rodriguez,26,659246,405,Rejected,Claim for windshield replacement,Mercedes,ADS,Highway,Dry,55,Daylight,Clear,6676,1,51,crash,0,Side,Minor,2067,Aggressive,27
fb0c0fe5-4048-4434-8c91-5401ecc9be1c,Michael Rivera,26,314865,73,Pending,Claim for windshield replacement,Volkswagen,ADS,Parking lot,Dry,10,Daylight,Clear,13928,1,4,hard_braking,0,Front,Major,38136,Sharp,3
94104f57-c8ba-4721-b846-38b1f2b44628,Sherri Moore,23,950591,796,Pending,Claim for windshield replacement,Ford,ADS,Parking lot,Wet,5,Dawn / Dusk,Rain,8156,1,1,normal,0,Rear,Minor,2200,Smooth,1
e5c0a94f-3b02-435c-af87-cf7fcccd1f48,Jason Clark,57,486237,796,Rejected,Claim for windshield replacement,Honda,ADS,Urban,Dry,25,Daylight,Cloudy,12596,0,0,normal,0,Side,Minor,1955,Smooth,2
47763683-adfb-450b-bbb5-cc7fc01dce07,Justin Calhoun,68,902108,167,Pending,Claim for total vehicle loss due to collision,Nissan,ADS,Urban,Wet,25,Daylight,Rain,30230,2,3,risky,0,Front,Minor,1124,Aggressive,12
4eb2de8a-bfb1-41c7-aeb0-b10bd9348b10,Erica Ramos,75,307355,237,Pending,Claim for windshield replacement,BMW,ADS,Urban,Wet,25,Dawn / Dusk,Rain,31472,2,14,normal,1,Rear,Minor,2224,Smooth,10
49bfa0b2-2a18-4489-bf01-60bb81cd628c,Jason Sherman,57,881965,57,Rejected,Claim for windshield replacement,Mercedes,ADS,Highway,Dry,65,Dawn / Dusk,Clear,20575,0,65,crash,0,Side,Minor,2356,Smooth,19
50370b26-4342-42af-8d4b-5026f78e540e,Michael Escobar,31,381931,72,Rejected,Claim for total vehicle loss due to collision,Ford,ADS,Urban,Dry,35,Daylight,Clear,7769,0,30,hard_braking,0,Rear,Major,33027,Sharp,17
16708c1e-18fe-491f-aa5b-eb864baee614,Tracey Kelly,77,367984,57,Rejected,Claim for total vehicle loss due to collision,Mercedes,ADS,Highway,Wet,55,Daylight,Rain,15210,0,55,normal,0,Side,Minor,1992,Aggressive,16
fcc87997-da59-4468-b798-9ce1e3e8b8b9,Linda King,31,955922,327,Approved,Claim for windshield replacement,Honda,ADS,Highway,Dry,55,Dark - Not Lighted,Cloudy,11373,0,47,normal,1,Rear,Minor,1826,Smooth,38
1e787592-a0ef-4687-8f3a-79ff53dc6a60,James Vaughn,43,685829,208,Pending,Claim for vehicle damage due to accident,Mercedes,ADS,Rural,Dry,60,Dawn / Dusk,Clear,14784,1,55,hard_braking,0,Side,Major,13652,Smooth,12
8de727c8-eac1-4baf-a704-4fc34888991c,David Stanley,57,387520,627,Rejected,Claim for total vehicle loss due to collision,Mercedes,ADS,Highway,Dry,55,Dawn / Dusk,Clear,8797,0,48,risky,1,Side,Major,15882,Smooth,0
dc6d42d2-763e-492d-b148-12e26e277b5a,Steven Lewis,66,320588,98,Rejected,Claim for total vehicle loss due to collision,Honda,ADS,Urban,Wet,45,Dark - Lighted,Rain,18756,2,20,normal,0,Rear,Major,24783,Aggressive,22
84163e94-61b2-45c6-bdc9-ab25f09b9aa4,George Lowery,43,884570,500,Rejected,Claim for windshield replacement,Volkswagen,ADS,Rural,Wet,45,Dark - Lighted,Sleet or Hail,8615,0,42,crash,0,Side,Minor,3088,Smooth,13
a24c018a-b3bb-4c2a-8b7c-ca7dcd8c6d15,Brian Davila,68,260334,346,Rejected,Claim for windshield replacement,Honda,ADS,Highway,Wet,65,Daylight,Fog/Smoke,15329,0,65,normal,1,Front,Minor,2278,Aggressive,13
ef53ba6a-13be-4765-96f1-6dc69172927f,Michael Noble,23,695410,445,Pending,Claim for vehicle damage due to accident,Saab,ADS,Rural,Dry,60,Dark - Lighted,Cloudy,13331,1,56,normal,0,Rear,Major,19217,Smooth,36
94d4aafc-112b-4f14-89c3-0f3c2bf30b6f,John Ford,66,420947,550,Rejected,Claim for total vehicle loss due to collision,Toyota,ADS,Highway,Wet,65,Daylight,Rain,10776,1,55,risky,1,Front,Major,20641,Smooth,0
286a3a22-80c9-4027-bd83-52330bf92dcc,Laura Pruitt,57,257826,327,Pending,Claim for total vehicle loss due to collision,Mercedes,ADS,Highway,Dry,70,Dark - Not Lighted,Clear,13348,0,62,normal,0,Side,Minor,2251,Smooth,49
aa3bf9f1-70b7-486b-abcd-0c2261c92f95,Tanya Riley,66,311053,445,Pending,Claim for vehicle damage due to accident,Nissan,ADS,Highway,Wet,55,Dawn / Dusk,Snow,10393,0,52,normal,0,Rear,Major,37429,Smooth,11
c02fdd6c-d419-4b1c-b383-e19b719bc434,Lawrence Hernandez,75,136512,500,Rejected,Claim for vehicle damage due to accident,Volkswagen,ADS,Parking lot,Wet,10,Daylight,Snow,8553,0,2,normal,0,Side,Major,27984,Smooth,0
a7691307-24a6-4b84-9a01-25e90e9a5fe1,Mrs. Danielle Anderson,62,434023,72,Pending,Claim for vehicle damage due to accident,Mercedes,ADS,Rural,Dry,60,Daylight,Clear,11175,1,44,hard_braking,0,Side,Major,28635,Smooth,12
5431ffa5-7cc5-4103-af1f-8bfa65bbf4c0,Travis Mcdonald,47,585904,208,Rejected,Claim for total vehicle loss due to collision,Mercedes,ADS,Highway,Dry,55,Daylight,Clear,12951,0,47,normal,0,Side,Minor,718,Aggressive,11
ec55a8bb-961e-42d5-a543-bc39051dbd01,Edwin Harris,76,848346,15,Rejected,Claim for windshield replacement,Mercedes,ADS,Urban,Dry,35,Daylight,Clear,7649,1,18,normal,0,Side,Minor,3421,Smooth,7
174d5586-0132-4234-a84d-2cbc53d782cf,Amanda Powell,62,373676,98,Rejected,Claim for vehicle damage due to accident,Chevrolet,ADS,Urban,Dry,45,Dark - Not Lighted,Cloudy,5822,0,16,risky,1,Rear,Major,29683,Smooth,0
6cfa6266-49b3-43ca-8075-c18778bdf6df,Meagan Graham,23,433038,153,Pending,Claim for windshield replacement,Chevrolet,ADS,Urban,Dry,40,Dawn / Dusk,Clear,8813,1,14,crash,0,Rear,Minor,1835,Smooth,4
cec9a415-4ce5-4cd2-8ce3-c2dced7b0ea1,Tanner Tate,31,847574,98,Pending,Claim for vehicle damage due to accident,Mercedes,ADS,Urban,Dry,30,Dark - Not Lighted,Clear,15564,1,20,normal,0,Rear,Minor,961,Smooth,9
5e4e1fee-e9b4-4b63-9144-b2af1be1b5ff,Karen Allen,55,962620,463,Rejected,Claim for vehicle damage due to accident,Volkswagen,ADS,Highway,Wet,60,Dark - Lighted,Rain,11575,0,51,normal,0,Side,Minor,1973,Smooth,30
202dcebf-0175-41e7-be74-e8918fc486b2,Jason Reilly,30,840255,346,Rejected,Claim for windshield replacement,Saab,ADS,Urban,Dry,30,Daylight,Clear,14305,1,16,normal,0,Rear,Minor,3149,Sharp,21
b883aa58-3450-4f63-99c0-4b1e4799dc44,David Morris,31,230991,550,Rejected,Claim for vehicle damage due to accident,Mercedes,ADS,Parking lot,Wet,5,Daylight,Snow,17131,0,2,crash,1,Side,Minor,3908,Smooth,1
b0dd57d9-3100-45ff-87bf-1c43717e76b8,Dr. Cindy Bryan,31,527949,486,Approved,Claim for windshield replacement,Chevrolet,ADS,Urban,Dry,35,Daylight,Clear,24610,2,24,risky,0,Rear,Minor,929,Smooth,7
004d7075-a32f-4c3c-bf8e-8cc6c1234e14,Larry Avery,43,341288,463,Rejected,Claim for vehicle damage due to accident,Volkswagen,ADS,Urban,Dry,25,Dawn / Dusk,Clear,7847,1,18,normal,0,Side,Minor,3223,Aggressive,17
a41cd143-8a9a-4c4d-beb8-a4785ee6626b,Mario Randolph,76,727313,153,Rejected,Claim for total vehicle loss due to collision,Volkswagen,ADS,Highway,Dry,55,Dark - Lighted,Cloudy,13183,0,55,normal,0,Side,Minor,3456,Smooth,27
9a6b4844-ed82-4a14-9562-6e50a50f5301,Justin Fisher,59,640135,500,Rejected,Claim for windshield replacement,Saab,ADS,Highway,Dry,65,Dawn / Dusk,Clear,36654,2,65,normal,0,Side,Minor,3273,Smooth,0
699d6ada-ce9c-40e7-bad6-f6f450de19bf,Charles Hill,76,999900,15,Pending,Claim for vehicle damage due to accident,Saab,ADS,Highway,Wet,65,Daylight,Rain,15837,3,65,normal,0,Rear,Minor,2036,Smooth,45
f8429c5c-c553-47e3-96b0-a0745e8b578c,David Tran,38,383539,550,Rejected,Claim for total vehicle loss due to collision,BMW,ADS,Highway,Dry,65,Dark - Lighted,Clear,6987,0,65,normal,0,Side,Minor,3914,Smooth,13
197020fb-49ca-4222-a847-4b0eea040ca6,Margaret Torres,38,995864,463,Rejected,Claim for vehicle damage due to accident,BMW,ADS,Highway,Wet,70,Daylight,Rain,15338,0,67,crash,0,Rear,Minor,956,Sharp,0
decb3847-ddee-4710-b1b2-0d9baf868bbf,Carrie Robinson,55,358037,237,Rejected,Claim for windshield replacement,Honda,ADS,Highway,Dry,55,Dark - Lighted,Clear,14664,0,2,normal,0,Side,Major,21705,Smooth,1
3afb748e-425c-4265-abfe-fc6a67bd3eea,Brian Fletcher,57,947249,463,Pending,Claim for vehicle damage due to accident,Volkswagen,ADS,Urban,Dry,25,Daylight,Clear,14600,1,7,normal,1,Rear,Minor,771,Smooth,7
58b48830-e3a9-44e6-a470-757e1c0fc98d,Scott Jones,26,617830,463,Pending,Claim for vehicle damage due to accident,Chevrolet,ADS,Urban,Dry,45,Daylight,Clear,10356,0,22,risky,0,Side,Major,34247,Aggressive,9
8b2a6233-54d1-4149-b3c5-339c179ef766,Adam Smith,62,951480,346,Rejected,Claim for windshield replacement,Volkswagen,ADS,Highway,Wet,55,Daylight,Rain,7877,0,55,risky,0,Front,Major,38447,Smooth,22
83c1f4a1-d3ca-487f-bd57-f7d71108c6c9,Lisa Meyer,46,238580,550,Rejected,Claim for windshield replacement,Volkswagen,ADS,Urban,Dry,35,Daylight,Clear,21462,2,10,risky,0,Side,Major,24001,Smooth,10
aa902864-1d4e-4ba1-8634-c57dff7b3a28,Andrew Miller,76,684804,167,Rejected,Claim for windshield replacement,BMW,ADS,Urban,Dry,30,Dark - Lighted,Clear,13284,1,28,normal,0,Rear,Minor,855,Aggressive,6
0af59b5e-ca16-4da1-9dcb-101eecac43e8,Grace Adams,76,754025,500,Rejected,Claim for windshield replacement,Volkswagen,ADS,Highway,Dry,55,Daylight,Clear,20406,2,53,normal,0,Rear,Major,17997,Smooth,27
9a3c2c9a-593f-4178-abb4-deef1d3fd5ca,Cynthia Mcdowell,75,627581,98,Approved,Claim for vehicle damage due to accident,Volkswagen,ADS,Urban,Dry,35,Daylight,Clear,10397,0,13,normal,1,Rear,Minor,2684,Smooth,14
a9daecce-e3d5-4f5d-b929-03b1dd568bd5,Kyle Cook,46,538276,463,Pending,Claim for vehicle damage due to accident,Saab,ADS,Parking lot,Dry,5,Dawn / Dusk,Clear,19539,0,2,normal,0,Rear,Minor,924,Sharp,3
f0277f4d-2b82-4882-98a4-9910f282a197,Sharon Stokes,43,822305,796,Rejected,Claim for vehicle damage due to accident,Honda,ADS,Urban,Wet,40,Dawn / Dusk,Snow,7202,1,39,hard_braking,1,Rear,Minor,2864,Aggressive,8
39f9be9b-7161-4007-b897-280db2506f30,Robert Holt,68,421225,167,Rejected,Claim for total vehicle loss due to collision,Mercedes,ADS,Rural,Wet,60,Daylight,Snow,20888,2,48,normal,0,Front,Minor,2469,Smooth,18
1a1d82f5-a9ad-4cdc-8893-284a2a9d3864,Natalie Glover,38,565214,796,Rejected,Claim for vehicle damage due to accident,Volkswagen,ADS,Highway,Dry,60,Dark - Lighted,Cloudy,26494,2,54,normal,0,Side,Minor,1233,Smooth,12
e63a16d8-24d8-494c-8c51-e59c5a34aed9,Clayton Williams,66,623414,15,Rejected,Claim for vehicle damage due to accident,Volkswagen,ADS,Highway,Dry,70,Daylight,Clear,4389,0,67,normal,0,Rear,Minor,3851,Smooth,35
9f8db600-bf41-4d4f-9982-247ec8baa6af,Mark Fletcher,59,280020,208,Rejected,Claim for windshield replacement,Mercedes,ADS,Highway,Dry,70,Dawn / Dusk,Cloudy,10043,0,60,risky,0,Front,Minor,2671,Smooth,35
3e62a223-4d43-4ae9-a13b-73d112b997ad,Alan Gray,57,282265,208,Pending,Claim for vehicle damage due to accident,BMW,ADS,Urban,Dry,25,Dawn / Dusk,Clear,6126,0,21,risky,0,Side,Minor,2747,Aggressive,12
b1957193-f271-4e77-b960-0c40c5c2bd61,Michelle Hamilton,76,221998,486,Pending,Claim for vehicle damage due to accident,Volkswagen,ADS,Urban,Dry,40,Daylight,Clear,12928,0,36,risky,0,Rear,Major,30564,Aggressive,16
23e86d5d-3fe1-4b6a-ac5b-48b31961ce4f,Rebecca Allen,46,966397,346,Rejected,Claim for windshield replacement,Ford,ADS,Highway,Wet,65,Dawn / Dusk,Snow,6512,0,55,normal,0,Side,Minor,729,Sharp,26
b777ff77-212b-430c-9781-c45c5632fd6a,Cody Knight,66,466226,445,Pending,Claim for total vehicle loss due to collision,BMW,ADS,Parking lot,Wet,10,Dawn / Dusk,Rain,9535,1,4,crash,0,Rear,Minor,979,Aggressive,3
e68643b6-f9ef-48d3-8266-a4d99c03925e,Tina Moore,26,832931,463,Rejected,Claim for windshield replacement,Mercedes,ADS,Highway,Dry,65,Dawn / Dusk,Clear,22532,2,57,normal,0,Rear,Major,34852,Sharp,32
b4c9a7a0-255e-471c-864d-f3e0f89a689e,Christina Baldwin,66,396056,73,Approved,Claim for windshield replacement,Mercedes,ADS,Urban,Wet,40,Dark - Lighted,Snow,8289,0,1,normal,0,Rear,Minor,3007,Smooth,2
101a8ae6-96be-4a53-b570-332c14dd712b,Devon Sims,68,310415,167,Approved,Claim for windshield replacement,Honda,ADS,Highway,Dry,60,Dark - Not Lighted,Clear,9994,0,57,risky,0,Side,Major,35953,Smooth,18
22c6c310-36fe-4b28-90fc-73fb41afd45c,Anthony Smith,23,424165,463,Rejected,Claim for vehicle damage due to accident,Ford,ADS,Highway,Wet,60,Daylight,Rain,4931,0,58,normal,0,Rear,Minor,1603,Smooth,42
49a78c5b-8262-425f-9556-e44e9a15e998,Jeffrey Anderson,68,965355,73,Pending,Claim for windshield replacement,BMW,ADS,Rural,Wet,50,Daylight,Rain,12146,0,46,normal,0,Front,Major,40602,Smooth,5
e49010b9-95da-4a99-a698-51d6444e5524,Brian Sanchez,68,894310,327,Rejected,Claim for total vehicle loss due to collision,Chevrolet,ADS,Urban,Dry,25,Dawn / Dusk,Clear,10797,0,4,normal,0,Rear,Minor,2855,Aggressive,7
a95def93-2cd5-467a-9041-a5e748da94fe,Monica Washington,43,600508,73,Pending,Claim for total vehicle loss due to collision,Mercedes,ADS,Urban,Wet,25,Dawn / Dusk,Cloudy,7658,1,15,hard_braking,1,Rear,Minor,2533,Aggressive,7
871870f9-9a42-4dcf-829d-f3ac8d90bd02,Michael Lewis,43,245581,445,Pending,Claim for vehicle damage due to accident,Ford,ADS,Highway,Dry,70,Daylight,Clear,20895,0,59,normal,0,Side,Minor,3788,Smooth,28
a3bde985-99d3-44b0-816e-dfec1e35bc27,Michael Gibbs,26,541436,208,Rejected,Claim for windshield replacement,Honda,ADS,Highway,Dry,70,Daylight,Clear,12922,1,70,crash,0,Rear,Minor,2818,Smooth,14
50746430-b273-40eb-b3db-efddc0f44381,Elizabeth Henderson DDS,31,474774,550,Pending,Claim for vehicle damage due to accident,Volkswagen,ADS,Highway,Dry,70,Daylight,Clear,1158,0,68,normal,1,Side,Minor,3022,Smooth,7
7dd2f4db-e236-4843-90be-661539b512d4,Traci Russell,66,146781,463,Rejected,Claim for windshield replacement,Volkswagen,ADS,Highway,Dry,70,Daylight,Clear,10757,0,70,normal,0,Side,Minor,2419,Smooth,0
d2244ab1-0ab5-4b21-8721-84ed5a73039b,Marilyn Jefferson,43,798867,327,Rejected,Claim for total vehicle loss due to collision,BMW,ADS,Highway,Wet,65,Daylight,Snow,15204,1,55,risky,0,Rear,Major,15808,Aggressive,0
f3de2ad2-0ca1-4868-afe1-8f11f1db18a4,Christina Murphy,75,166736,98,Rejected,Claim for vehicle damage due to accident,Mercedes,ADS,Parking lot,Dry,5,Dark - Lighted,Clear,4520,1,2,normal,0,Side,Minor,2637,Smooth,2
189a1a9d-abe9-40cd-8a34-137feae70e4b,Edward Chavez,38,796656,153,Rejected,Claim for total vehicle loss due to collision,Volkswagen,ADS,Rural,Wet,55,Dark - Lighted,Snow,15554,0,54,normal,1,Rear,Minor,3081,Smooth,16
2ef0fcb7-a89e-4877-91fc-b880715f8320,Michelle Black,47,958054,98,Pending,Claim for total vehicle loss due to collision,Honda,ADS,Highway,Wet,70,Daylight,Snow,12722,1,70,normal,0,Rear,Major,34221,Smooth,7
017658eb-bcd3-433d-9d69-208d3a5e3596,James Cook,30,958956,463,Rejected,Claim for vehicle damage due to accident,Volkswagen,ADS,Parking lot,Wet,15,Dark - Lighted,Rain,9156,0,7,normal,0,Side,Major,19505,Aggressive,1
ed073dd2-245d-4443-b8fa-cb37da5aa8db,Tracey Brown,68,361922,346,Pending,Claim for vehicle damage due to accident,Honda,ADS,Urban,Wet,25,Dawn / Dusk,Rain,14648,2,2,normal,0,Side,Minor,2712,Smooth,15
dd36ec93-a209-4068-8f9f-723031f554d2,Jesse Bryant,57,816395,500,Rejected,Claim for windshield replacement,Toyota,ADS,Highway,Dry,70,Dark - Lighted,Clear,10451,0,70,normal,0,Rear,Major,29367,Smooth,0
d7e5b4a1-33de-4d8a-a1a8-4e45187fa66c,Edward Lopez,62,645978,463,Approved,Claim for windshield replacement,Mercedes,ADS,Highway,Dry,55,Dark - Not Lighted,Clear,16587,0,55,normal,0,Side,Minor,743,Smooth,27
dd1d223c-cab8-4ebe-bca6-b4e5b20d41f3,Kari Hall,62,278684,405,Rejected,Claim for vehicle damage due to accident,Volkswagen,ADS,Urban,Wet,25,Dark - Lighted,Rain,10943,1,20,normal,0,Rear,Major,33847,Smooth,2
0591d355-6249-463b-901c-fb09ea3ef9ca,Jessica Cortez,55,555943,500,Pending,Claim for total vehicle loss due to collision,Honda,ADS,Highway,Wet,70,Dark - Not Lighted,Snow,16704,2,67,risky,0,Side,Major,33705,Aggressive,14
9907fbd0-a323-4289-b59f-07c2ef33ae63,Justin Hayden,31,511598,208,Rejected,Claim for windshield replacement,Mercedes,ADS,Urban,Dry,25,Dawn / Dusk,Cloudy,11631,0,8,normal,0,Rear,Major,32202,Aggressive,5
02f78f45-04d7-42a7-9609-b2c1d539555d,Francisco Leblanc,46,453722,153,Rejected,Claim for total vehicle loss due to collision,Mercedes,ADS,Parking lot,Wet,10,Dark - Not Lighted,Snow,15656,0,5,normal,0,Rear,Minor,3245,Smooth,0
9aa6c4fb-6ebc-41bd-ac9f-064087490100,Jerry Vance,23,732692,72,Rejected,Claim for windshield replacement,Mercedes,ADS,Urban,Dry,30,Daylight,Clear,26020,2,17,normal,1,Rear,Minor,3658,Smooth,12
2db68ecc-51f8-432a-8dce-0062f98f7044,Jeremiah Perry,57,356668,73,Approved,Claim for windshield replacement,Chevrolet,ADS,Urban,Dry,35,Daylight,Clear,10785,0,3,normal,0,Side,Major,34500,Smooth,0
a10a2540-9536-45a4-9f64-b3fc7b017cc5,Valerie May,76,941632,73,Rejected,Claim for total vehicle loss due to collision,Mercedes,ADS,Rural,Dry,50,Dark - Lighted,Clear,21065,0,43,normal,0,Rear,Minor,1752,Sharp,25
19be61a5-4063-492e-82ae-a870ef7dc055,Michael Aguirre,76,311765,405,Rejected,Claim for windshield replacement,Toyota,ADS,Urban,Dry,25,Daylight,Clear,7151,1,0,crash,0,Side,Minor,3048,Smooth,7
378cb790-d875-4a11-91e5-196eb4e3bf82,Karen Williams,38,838917,15,Rejected,Claim for windshield replacement,Volkswagen,ADS,Highway,Wet,55,Dark - Not Lighted,Rain,12329,1,51,normal,1,Side,Minor,3861,Smooth,22
9896bed9-7898-470f-87e2-c9fee7d83800,Janet Turner DVM,43,963029,346,Rejected,Claim for total vehicle loss due to collision,Ford,ADS,Highway,Dry,60,Dawn / Dusk,Clear,12451,0,60,normal,0,Rear,Minor,3106,Smooth,12
95e0b61e-be06-48e0-b0fa-781dfb2c5bf2,Michael Martinez,26,754867,153,Rejected,Claim for vehicle damage due to accident,Honda,ADS,Urban,Dry,35,Dark - Lighted,Clear,15533,0,29,normal,0,Front,Minor,1297,Sharp,7
961a2cb0-49a0-4186-82d0-7d4f1f23d2c4,Molly Griffin,66,434446,72,Rejected,Claim for windshield replacement,Chevrolet,ADS,Urban,Wet,35,Dark - Lighted,Rain,14139,0,19,normal,0,Front,Minor,1093,Aggressive,24
3388632c-7862-46b2-81fd-d8768eb26d3e,Samantha English,57,398771,405,Rejected,Claim for vehicle damage due to accident,Volkswagen,ADS,Highway,Dry,60,Dark - Lighted,Clear,5269,1,59,normal,0,Front,Major,28701,Aggressive,30
48b56197-2559-425e-9e71-b087a9a29484,Deborah Munoz,47,458762,346,Rejected,Claim for vehicle damage due to accident,Volkswagen,ADS,Rural,Dry,50,Dark - Lighted,Clear,7709,1,49,normal,0,Front,Major,23295,Smooth,25
34bdf3c0-5ab1-431d-874d-cf400162ac8f,Kevin Rich,55,133441,73,Approved,Claim for vehicle damage due to accident,BMW,ADS,Urban,Wet,35,Dark - Lighted,Snow,36528,3,1,normal,0,Side,Minor,3636,Aggressive,3
d9ac40e9-91c2-4210-809a-9b20e195cb8e,Ronald Green,43,264072,500,Rejected,Claim for total vehicle loss due to collision,Saab,ADS,Parking lot,Wet,15,Dark - Not Lighted,Snow,11271,0,2,normal,0,Rear,Minor,1190,Smooth,1
bcf37f47-5e09-4624-aeb3-dcca56fda7be,Mrs. Sylvia Gomez,62,299523,153,Rejected,Claim for total vehicle loss due to collision,Mercedes,ADS,Urban,Dry,45,Daylight,Clear,12839,0,3,normal,0,Side,Minor,3629,Smooth,0
e95d3592-cd0e-4308-9d2d-387234e8ce1c,Monica Hunt,43,589540,57,Approved,Claim for vehicle damage due to accident,BMW,ADS,Rural,Dry,60,Daylight,Clear,6206,0,59,normal,0,Side,Minor,4074,Smooth,24
ec292a08-8ebd-4256-85e6-217027db1474,Bruce Mahoney,31,593753,98,Pending,Claim for windshield replacement,Mercedes,ADS,Parking lot,Dry,5,Daylight,Clear,17850,3,2,normal,0,Rear,Major,28581,Aggressive,2
8d4b5220-4f26-40d6-8cf0-2a7ca48fd952,Victoria Andrews,31,236793,208,Pending,Claim for vehicle damage due to accident,Saab,ADS,Urban,Dry,45,Dark - Lighted,Clear,16114,0,0,normal,1,Side,Minor,3836,Aggressive,0
368b6862-e47f-4d37-9723-3ef3359eb374,Eric Hancock,57,205608,98,Rejected,Claim for windshield replacement,Mercedes,ADS,Urban,Dry,40,Dark - Lighted,Clear,8141,0,32,normal,0,Rear,Minor,1579,Smooth,4
23eb2cb6-dcb7-4540-8b68-f5cf80f72cdf,Keith Wilson,47,142115,627,Rejected,Claim for vehicle damage due to accident,BMW,ADS,Highway,Dry,60,Daylight,Cloudy,17424,0,55,normal,1,Rear,Major,29077,Smooth,18
aec75bfb-449d-4305-86bc-f857f8f699d4,Carmen Collins,75,738624,486,Pending,Claim for windshield replacement,BMW,ADS,Highway,Dry,70,Daylight,Clear,10813,1,70,crash,0,Rear,Minor,815,Aggressive,42
cfd2281e-cb92-409a-b1eb-a9315f2db3ab,Timothy Stone,76,794651,346,Pending,Claim for total vehicle loss due to collision,Mercedes,ADS,Rural,Dry,60,Dark - Lighted,Clear,19988,2,52,normal,0,Front,Minor,2066,Smooth,0
77214d99-adaa-4c55-83b4-bf07f8832af6,Mrs. Tracy Harrison MD,38,608449,327,Rejected,Claim for windshield replacement,Toyota,ADS,Parking lot,Dry,10,Daylight,Clear,10919,0,5,normal,0,Rear,Major,31649,Aggressive,2
d7a0f632-ce34-49cd-acff-15587c262c14,Mark Scott,75,187919,346,Pending,Claim for windshield replacement,Mercedes,ADS,Parking lot,Wet,15,Dark - Lighted,Snow,14004,0,2,normal,0,Side,Major,31001,Smooth,2
a3ca91bc-8419-4f2c-ad6e-2247935342d8,Erica Castillo,26,442313,98,Rejected,Claim for total vehicle loss due to collision,Chevrolet,ADS,Parking lot,Dry,15,Dawn / Dusk,Clear,17120,0,5,crash,0,Front,Minor,1758,Smooth,4
df7b374a-5f11-4ec1-a83f-1126d43ef53e,Brittany Chan,76,914097,463,Rejected,Claim for windshield replacement,Volkswagen,ADS,Highway,Wet,60,Daylight,Rain,18980,0,57,normal,0,Front,Minor,1743,Smooth,18
6a381bae-e0dd-4f61-95c0-df6bdd30a2b3,Michele Bass,77,611427,57,Rejected,Claim for windshield replacement,BMW,ADS,Urban,Dry,40,Daylight,Clear,11190,0,13,risky,0,Front,Minor,3163,Smooth,12
